MCE21EC014,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC015,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC016,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC018,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC019,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC020,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC022,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC023,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC025,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC026,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC027,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC028,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC029,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC030,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC031,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC032,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC033,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC034,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC035,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC036,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC037,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC040,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC041,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC042,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC043,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC044,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC045,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC046,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE21EC047,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
LMCE21EC049,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
LMCE21EC050,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
LMCE21EC051,ELECTRONICS & COMMUNICATION ENGG,DISASTER MANAGEMENT ( MCN301 ) 
MCE19ME006,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE19ME037,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE19ME039,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE19ME041,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE19ME056,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE20ME010,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE20ME018,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
MCE20ME027,MECHANICAL ENGINEERING,DISASTER MANAGEMENT ( MCN301 ) 
