MCE20EC026,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC027,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC029,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC031,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC033,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC037,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE20EC039,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC001,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC002,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC003,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC004,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC005,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC006,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC007,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC008,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC009,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC010,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC012,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC013,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC014,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC015,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC016,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC018,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC019,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC020,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC022,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC023,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC025,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC026,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC027,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC028,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC029,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC030,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC031,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC032,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC033,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC034,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC035,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC036,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC037,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC040,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC041,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC042,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC043,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC044,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC045,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC046,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 ) 
MCE21EC047,ELECTRONICS & COMMUNICATION ENGG,ANALOG AND DIGITAL COMMUNICATION ( ECT305 )
MCE19ME006,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE19ME029,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE19ME037,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE19ME039,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE19ME066,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE20ME016,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME001,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME004,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME005,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME006,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME007,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME008,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME010,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME012,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME013,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME014,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME015,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME018,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME019,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME020,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME022,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME023,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME024,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME025,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME027,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME028,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME029,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME031,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME032,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME033,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME035,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
MCE21ME037,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 ) 
TCT21ME027,MECHANICAL ENGINEERING,INDUSTRIAL AND SYSTEMS ENGINEERING ( MET305 )
