MCE21CE040,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE041,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE042,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE043,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE044,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE045,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE046,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE047,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE048,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE049,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE050,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE051,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE052,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE053,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE054,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE055,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE057,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE058,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE059,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE060,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE061,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE062,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 ) 
MCE21CE063,CIVIL ENGINEERING,GEOTECHNICAL ENGINEERING  II ( CET305 )
LMCE21EE013,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE19EE005,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE19EE006,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE19EE017,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE20EE005,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE20EE007,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE20EE018,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE20EE019,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE001,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE002,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE003,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE004,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE006,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE007,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE008,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE009,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE010,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE011,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
MCE21EE012,ELECTRICAL AND ELECTRONICS ENGINEERING,SIGNALS AND SYSTEMS ( EET305 ) 
